user0,user1,user2,user3,,,,
0.474893954,0.899789464,1.475334722,2.049409558,0.475496443,0.922183125,1.518407554,2.11278775
0.480487774,0.894612523,1.464734608,2.063900741,0.482378752,0.914429343,1.49994231,2.107404905
0.475821574,0.894096179,1.477088819,2.052931517,0.459508402,0.918841464,1.519891527,2.117438941
0.476680821,0.894618032,1.483795312,2.036172083,0.473852738,0.907538968,1.499770149,2.136245351
0.480346454,0.89737661,1.478157898,2.046026135,0.45210799,0.926035458,1.505885232,2.145604549
0.476516277,0.898087184,1.473844394,2.051848124,0.465176899,0.900549606,1.545588246,2.088041132
0.474854867,0.900517494,1.472454622,2.044589107,0.461333473,0.910746219,1.51965188,2.12684392
0.47653298,0.904925038,1.473469141,2.040781024,0.468928223,0.920217104,1.5088259,2.1244411
0.476883582,0.906683936,1.466209304,2.048265077,0.461981305,0.92358349,1.505218358,2.127204959
0.48565123,0.906041327,1.466528623,2.04291734,0.487256014,0.919895928,1.509587297,2.103204343
0.474648994,0.907782461,1.477992873,2.052047654,0.471442799,0.916890082,1.523525476,2.091627171
0.467124508,0.906729493,1.473179967,2.053135787,0.477350876,0.911077388,1.504492585,2.113475234
0.477611923,0.905950455,1.457985174,2.057178709,0.472806382,0.907149731,1.518917577,2.129541405
0.468032298,0.906093578,1.483189857,2.041615233,0.479400042,0.911491754,1.491187092,2.125596349
0.482777883,0.90238902,1.468655797,2.04373773,0.460199645,0.9144762,1.516427841,2.112301094
0.466717765,0.89861354,1.48014038,2.066716517,0.471762091,0.917660333,1.518294678,2.126099179
0.473393324,0.903228455,1.47757912,2.044203257,0.473609782,0.905890671,1.522336405,2.107578178
0.475423607,0.906832972,1.472464728,2.053046616,0.458339882,0.914322145,1.518462092,2.117887714
0.476716568,0.898472396,1.475689511,2.050331512,0.487630123,0.929838738,1.486452169,2.116608241
0.469006969,0.896811068,1.474270865,2.063383921,0.455238926,0.914331547,1.519639701,2.10992129
0.473234445,0.900972008,1.475000916,2.050563813,0.467616823,0.930514807,1.490974669,2.106337129
0.472196284,0.903180939,1.484716482,2.04330636,0.464337678,0.912130297,1.524202487,2.110520564
0.47275857,0.89769196,1.475212224,2.052401873,0.457423957,0.92925331,1.492446777,2.122324639
0.464752099,0.905946896,1.469747635,2.05316495,0.469232166,0.919309549,1.514418819,2.11204308
0.478550809,0.902895908,1.467611306,2.053631121,0.462151856,0.895728866,1.50928199,2.155621662
0.469612989,0.913122543,1.468301788,2.049095947,0.473646725,0.90182648,1.487999752,2.144059338
0.477983082,0.895057976,1.485594756,2.053494702,0.468063968,0.911593089,1.490277151,2.125421901
0.474034615,0.895940057,1.48508509,2.042714342,0.46864949,0.931064096,1.505603605,2.130001195
0.470439737,0.908303732,1.469773773,2.054689887,0.468533888,0.917782991,1.509556601,2.132200224
0.468308362,0.90503323,1.478771921,2.053443768,0.475154813,0.907027554,1.520954832,2.100373127
0.476810916,0.899516434,1.483695448,2.049534927,0.481839045,0.900932719,1.518306863,2.122510978
0.47054253,0.904904978,1.471902756,2.063283869,0.470180838,0.928195413,1.490199976,2.125825812
0.478988177,0.898838335,1.468261437,2.059519851,0.478312862,0.925112809,1.50271363,2.103042634
0.474419861,0.913709765,1.47858328,2.046827539,0.466246253,0.906390134,1.516182279,2.122507785
0.481247176,0.8997892,1.474995277,2.048790783,0.464697936,0.911371051,1.498354336,2.128043761
0.471838254,0.907896564,1.470344523,2.053738261,0.47338292,0.925834345,1.511720003,2.090001011
0.473910821,0.903612586,1.467616067,2.054912305,0.465300685,0.917682109,1.508738412,2.13668087
0.478267133,0.903434815,1.475899269,2.048282963,0.453601111,0.926441483,1.51454607,2.126585319
0.47336429,0.893525904,1.483461601,2.050961704,0.468865889,0.919982791,1.529952108,2.107248163
0.481602636,0.912002901,1.46852469,2.049895776,0.458315349,0.929360711,1.495398646,2.121846976
0.468632259,0.900377024,1.478667449,2.05941457,0.47308693,0.904032237,1.504728264,2.135669227
0.467930861,0.901380558,1.478789965,2.055431661,0.456846085,0.919166321,1.499906786,2.140772892
0.477881022,0.900928408,1.476697686,2.048608353,0.473270406,0.910809194,1.512011898,2.114530936
0.473101781,0.909394284,1.468546704,2.053606547,0.469467766,0.903571188,1.507508837,2.147144369
0.481200112,0.899678179,1.476834104,2.057359255,0.480903377,0.92205941,1.51949451,2.083320644
0.476310752,0.901508865,1.467680822,2.049285889,0.464125859,0.918079298,1.481885829,2.138803606
0.464483237,0.899982847,1.489871106,2.058705076,0.47536777,0.897804954,1.490352988,2.133329753
0.474799063,0.897300072,1.479643594,2.057604329,0.473910117,0.927452312,1.508343856,2.090908475
0.464794784,0.913506939,1.475556106,2.05039266,0.492028371,0.944020375,1.475090651,2.120168927
0.474799886,0.903756731,1.475487926,2.053418702,0.48061981,0.930206508,1.508581078,2.105120626
0.478959503,0.896171277,1.47677871,2.053441497,0.472225339,0.908077126,1.518268985,2.136147583
0.470636212,0.905173542,1.485527096,2.047183388,0.461418781,0.911078208,1.505353145,2.157577029
0.467762832,0.894322099,1.484827415,2.059047079,0.466666726,0.927249806,1.527691734,2.088836215
0.477998585,0.902310104,1.479265499,2.05084839,0.475125071,0.90766377,1.510679229,2.134143756
0.474578493,0.903919642,1.475267606,2.058607477,0.485656801,0.908765742,1.50685558,2.110774821
0.471711175,0.901641912,1.484386745,2.058778576,0.470146035,0.915953626,1.52003294,2.123770642
0.474505161,0.901876653,1.474840828,2.051323606,0.482699525,0.904233076,1.500041675,2.099907425
0.471540714,0.899662902,1.486348261,2.043992695,0.483229537,0.901068383,1.496494702,2.112403209
0.474487051,0.895759939,1.478133009,2.062784137,0.476035336,0.917821081,1.508710483,2.121109217
0.473743059,0.892222585,1.479103716,2.061081857,0.478305669,0.906053854,1.503718408,2.123436404
0.465390233,0.906979154,1.479100465,2.061906785,0.466507443,0.898309941,1.536822939,2.108333111
0.474592243,0.900027729,1.478533449,2.053703738,0.471853511,0.926240782,1.499633458,2.113096147
0.473949024,0.895877465,1.474832794,2.049359905,0.47810532,0.932162333,1.490027981,2.120454434
0.470021169,0.910188179,1.472560419,2.057035078,0.470269576,0.906646605,1.520064898,2.11999986
0.481515988,0.892596894,1.478065207,2.042779468,0.48451479,0.907789292,1.51187236,2.100400289
0.473679709,0.904546673,1.478283932,2.060051714,0.464806393,0.928714891,1.522181136,2.091063972
0.469988118,0.906827721,1.481542627,2.063442229,0.475881778,0.925266152,1.49042088,2.131777403
0.477811998,0.9060833,1.473089545,2.04334716,0.485053211,0.896469186,1.527881593,2.106256844
0.482712275,0.904934708,1.467444829,2.05592836,0.461998004,0.902826169,1.5463054,2.111910492
0.474645918,0.898552748,1.476740507,2.047347175,0.473913318,0.923538333,1.49502616,2.141444396
0.474896593,0.89690121,1.485591505,2.043255017,0.470306139,0.894077673,1.518504232,2.138789903
0.471183197,0.895942271,1.482579405,2.063636394,0.481250137,0.911999445,1.478975557,2.124319
0.468508481,0.899766691,1.487724453,2.048523445,0.474044925,0.927259837,1.510637857,2.109037205
0.472710283,0.914678701,1.463585623,2.052076278,0.463238015,0.939206288,1.490001032,2.124128229
0.473018743,0.910281549,1.477254117,2.041527658,0.484080888,0.922015276,1.482784665,2.128582916
0.468200054,0.90776681,1.472781324,2.064930475,0.463788489,0.923043305,1.524300351,2.109565484
0.473216991,0.913750404,1.467926847,2.05211088,0.468837927,0.908046423,1.504482821,2.111509615
0.470884085,0.903627012,1.486981708,2.051954255,0.470964118,0.900104949,1.52685586,2.140477893
0.465866365,0.910054547,1.479044544,2.056882728,0.470887649,0.914961547,1.517314525,2.128165855
0.468130332,0.904251186,1.485160058,2.054922262,0.485224668,0.88883502,1.500352951,2.140011266
0.470508469,0.908338678,1.480755784,2.048486073,0.463840531,0.918127186,1.505991143,2.115222904
0.469750842,0.901854113,1.47900771,2.076894985,0.471185093,0.914262644,1.506110306,2.131131306
0.469322182,0.905128955,1.479080409,2.066046537,0.469951094,0.916095321,1.498999601,2.131634212
0.482491805,0.899183161,1.469853989,2.048033072,0.455172897,0.924403624,1.528944797,2.096071193
0.471645955,0.902970371,1.480330673,2.063086754,0.465034909,0.913307189,1.537817907,2.127265099
0.471537089,0.908801093,1.469681662,2.064275673,0.464257539,0.935859356,1.502409324,2.131419362
0.473159284,0.90488003,1.473186968,2.069253726,0.475719273,0.894182808,1.490628496,2.136598565
0.467764126,0.907142801,1.476110207,2.060379764,0.486206102,0.885296757,1.506682272,2.145841101
0.476800219,0.904584676,1.48014705,2.056456414,0.471668523,0.914049288,1.509793291,2.108844285
0.473406556,0.897081586,1.475281867,2.066542489,0.459294691,0.937821063,1.49255624,2.121020876
0.479476102,0.891644133,1.481426435,2.056629722,0.47176282,0.907975232,1.51249828,2.131960282
0.473999626,0.907625391,1.471992413,2.064212492,0.464895288,0.911507328,1.518785006,2.111814332
0.469415586,0.905818885,1.48520723,2.056600978,0.490712377,0.907313262,1.523644008,2.108753415
0.47129114,0.900065546,1.482278383,2.054429317,0.472045406,0.899759529,1.522665547,2.118562376
0.470216888,0.904596757,1.477185204,2.064710112,0.465687279,0.896617476,1.506206717,2.129928283
0.47232074,0.901185824,1.471506038,2.064521491,0.456964558,0.897643764,1.531341333,2.132955204
0.469357427,0.904005889,1.489588402,2.06152852,0.458991227,0.902680252,1.539503196,2.136217732
0.469540672,0.909187701,1.473954565,2.070828081,0.479821377,0.9365594,1.492531331,2.119386323
0.470331842,0.911829031,1.478310492,2.04741791,0.482992289,0.941913241,1.50737796,2.075304509
0.477308548,0.896470835,1.482046043,2.061981556,0.493547594,0.911707799,1.509647154,2.096690767
0.479274785,0.907646911,1.471814938,2.057227672,0.46371876,0.921431416,1.508000334,2.109930805
0.473021547,0.903694116,1.473742385,2.055307537,0.468023023,0.920809815,1.502508478,2.14032004
0.475269119,0.89869088,1.477639553,2.056883427,0.463740379,0.907447573,1.518056223,2.124909392
0.470645955,0.90478959,1.479074917,2.072026393,0.457420952,0.938386626,1.507357217,2.140985232
0.478607211,0.905990394,1.470571957,2.05302926,0.460984434,0.919999951,1.513698576,2.116648817
0.471461927,0.911053235,1.474724361,2.062697805,0.476834621,0.920994634,1.505634141,2.10393071
0.482054158,0.903315354,1.473463317,2.064529639,0.466596015,0.912551371,1.524496868,2.11884223
0.472805447,0.906018778,1.474934572,2.061791768,0.470600593,0.908812399,1.521949294,2.110183823
0.474575344,0.90303504,1.476464115,2.057688195,0.464829626,0.907435465,1.514869258,2.132666185
0.47205052,0.902530648,1.472934117,2.061632838,0.482358682,0.920278504,1.509673344,2.113037389
0.473092721,0.903909978,1.478954431,2.063224254,0.46046949,0.917866144,1.503218154,2.134598085
0.472998513,0.894140734,1.478485225,2.054491236,0.480508991,0.903377026,1.508086964,2.128984928
0.473037321,0.908310711,1.480438646,2.044974265,0.481274266,0.910574724,1.50756652,2.115980852
0.467804738,0.907429557,1.493791729,2.045470041,0.473859038,0.911621017,1.531279539,2.091156758
0.473050087,0.903251363,1.484628703,2.061636072,0.474027808,0.928733173,1.501198847,2.127268218
0.474626677,0.904226803,1.469107948,2.060332091,0.455061509,0.899656485,1.52174706,2.144599725
0.471063446,0.905373846,1.4780677,2.063774169,0.462005061,0.941470216,1.477906926,2.11207626
0.474602625,0.908276801,1.475996325,2.06243064,0.480782317,0.912051643,1.49828962,2.120244126
0.470808534,0.902742064,1.475712883,2.052527362,0.478435877,0.910882449,1.51325666,2.112293289
0.467996565,0.90366873,1.481218917,2.060645811,0.479959048,0.893278357,1.51481313,2.124092416
0.472964918,0.905842894,1.491589368,2.042589984,0.457358466,0.917812445,1.508169214,2.128615004
0.471426709,0.905549672,1.468507077,2.066952177,0.474800123,0.898573577,1.523069247,2.102682496
0.46388802,0.908341676,1.477894447,2.06414472,0.471872318,0.938994089,1.516585128,2.090985635
0.4746949,0.895554765,1.482937901,2.057380199,0.469412087,0.905942624,1.521606803,2.131948221
0.471605628,0.908017909,1.480269145,2.055141755,0.482085159,0.91502921,1.472519949,2.132554261
0.474620154,0.907818719,1.479950572,2.055437008,0.464610838,0.917600429,1.518982942,2.119785468
0.477365627,0.903627427,1.471003651,2.057296049,0.468681542,0.898806799,1.530376542,2.097953935
0.477238295,0.907325183,1.470945275,2.055560534,0.470514534,0.916792331,1.531352479,2.107900574
0.46472286,0.903171878,1.480994033,2.067693669,0.468312852,0.921725951,1.525358385,2.115752358
0.47032182,0.911691592,1.477929364,2.052576496,0.479262348,0.909164033,1.530957678,2.105121783
0.480260933,0.895393738,1.481781017,2.055277441,0.470445647,0.918252901,1.520149446,2.121961463
0.472745363,0.902719748,1.47293357,2.061867009,0.462838489,0.925021212,1.500689772,2.137894398
0.469780244,0.898850441,1.482829058,2.068177734,0.488429671,0.897067405,1.510446999,2.114106552
0.467863367,0.901681843,1.489922563,2.057858277,0.477104292,0.931443367,1.504404964,2.085413913
0.470369052,0.908072835,1.474764618,2.061017915,0.462781799,0.919844079,1.513816337,2.137219701
0.474428227,0.910795635,1.470514668,2.051518538,0.462122037,0.904893094,1.507385791,2.141449179
0.475481029,0.91021579,1.482641451,2.047794599,0.46706289,0.920578568,1.523235003,2.092040566
0.470979024,0.905744474,1.48169918,2.059513993,0.47050509,0.920588393,1.484641369,2.105612443
0.470687636,0.902836185,1.479808505,2.06110489,0.465648458,0.933643064,1.492587664,2.120409749
0.473311058,0.895815277,1.488393654,2.06085096,0.47190968,0.918732963,1.519811796,2.102932838
0.47296187,0.901583372,1.481074757,2.061242642,0.476295152,0.922036473,1.512679135,2.089179191
0.473696949,0.903039876,1.479432912,2.059609575,0.468811372,0.932552197,1.529254255,2.102905865
0.474964633,0.900000802,1.479234166,2.065224831,0.473642411,0.913331907,1.500413665,2.110797623
0.474675129,0.90521081,1.476575606,2.053797951,0.47442585,0.90735596,1.521960587,2.122622419
0.467160186,0.897741454,1.496989614,2.061785326,0.488078591,0.911097838,1.481821129,2.126243006
0.474764007,0.905729184,1.483937191,2.050138355,0.483110895,0.919639554,1.50990648,2.083663716
0.473654731,0.895071503,1.481781163,2.067287994,0.469681518,0.927704313,1.492052062,2.101773242
0.473932686,0.904912173,1.472479164,2.060061101,0.480459318,0.896978091,1.500268933,2.134034256
0.473130035,0.908117099,1.485236494,2.056600786,0.463806356,0.899482574,1.536430021,2.113215711
0.478549042,0.899633961,1.475301861,2.058525008,0.474552033,0.924182829,1.503976349,2.105041134
0.478119478,0.892354262,1.474455041,2.072937584,0.463826375,0.908060829,1.499820842,2.134429965
0.473278692,0.897852806,1.471861406,2.072003763,0.484376155,0.925511935,1.498293916,2.118833229
0.472652169,0.907510549,1.475343881,2.063589264,0.488359955,0.915270052,1.518088184,2.103668358
0.470747545,0.906990399,1.478669795,2.04805627,0.476057065,0.89618891,1.521826526,2.126185391
0.4748921,0.906017592,1.479558646,2.061947758,0.468743108,0.903373498,1.515050859,2.115096438
0.472825025,0.908422811,1.476888841,2.057096321,0.469279277,0.902923707,1.516876514,2.126465327
0.473662742,0.905108698,1.468055078,2.071129449,0.448516614,0.919600585,1.531760318,2.134789165
0.472400422,0.891537065,1.494528987,2.053386536,0.474848934,0.929953463,1.503988857,2.11541107
0.468050846,0.901653064,1.482755635,2.069343608,0.480170826,0.910984797,1.496715252,2.118685729
0.47582009,0.898247397,1.478677364,2.056230506,0.467152136,0.928115255,1.508722155,2.131428255
0.47404832,0.901218456,1.478566533,2.06494636,0.46734328,0.916536657,1.50236408,2.145130394
0.480455037,0.903252576,1.477472084,2.067020625,0.483163948,0.893819886,1.513926772,2.115657572
0.477745699,0.888055405,1.486744141,2.068832757,0.463304567,0.908076758,1.506285306,2.111318047
0.467988238,0.904799304,1.481443591,2.065289418,0.477118936,0.912748766,1.513995132,2.11508858
0.475603564,0.905825093,1.483487693,2.053638871,0.480066299,0.930337782,1.499128276,2.10467666
0.471098034,0.900920223,1.489555696,2.0545622,0.476824264,0.901752648,1.52165234,2.100309996
0.473783082,0.897263685,1.480967992,2.077504545,0.482951813,0.909213245,1.499742238,2.103040779
0.478202232,0.8970827,1.47964097,2.074323157,0.482061071,0.906936331,1.521410423,2.103497906
0.475570077,0.91237336,1.474890248,2.067018194,0.459184516,0.926979113,1.533442681,2.091890428
0.476858133,0.908957427,1.470557081,2.056507142,0.468559172,0.894755081,1.538857902,2.110593673
0.467591196,0.90854514,1.485279123,2.06666481,0.482713712,0.906214,1.502238794,2.124229583
0.470477189,0.906451218,1.477469334,2.058511888,0.457194313,0.918232722,1.515087991,2.121608454
0.47682739,0.888973488,1.483654245,2.067294728,0.478763374,0.917441812,1.494872156,2.102207345
0.47186128,0.899074527,1.48286742,2.057853636,0.465704635,0.897769099,1.516059124,2.15061052
0.472417156,0.905595246,1.489904276,2.051782271,0.481274021,0.893123582,1.511554815,2.121914268
0.470533534,0.909388169,1.484625257,2.067268612,0.454751609,0.942266523,1.497684208,2.129549678
0.470555091,0.905211756,1.490886683,2.060310753,0.470754974,0.923895461,1.503956037,2.116343048
0.474973355,0.90660737,1.480237928,2.055485918,0.457666531,0.910967476,1.516966453,2.119780293
0.476543381,0.903468543,1.470416059,2.060828412,0.472674016,0.895983723,1.518911032,2.137704448
0.475375953,0.905414175,1.484959167,2.056006545,0.478092726,0.918542306,1.482981194,2.110954031
0.466361302,0.902898407,1.494909516,2.070272435,0.468917937,0.933125853,1.490394842,2.10728296
0.468036628,0.905460004,1.482076086,2.062922512,0.462524973,0.92863811,1.524044829,2.111447217
0.468430234,0.911617384,1.481209914,2.051789836,0.490838905,0.919488777,1.503944413,2.103022572
0.470954592,0.904119653,1.481541349,2.069680882,0.458853787,0.917980916,1.515390259,2.120387227
0.477100466,0.900415254,1.472816042,2.062332151,0.476384097,0.907135233,1.515265027,2.131182784
0.466841662,0.906365868,1.487575709,2.065087187,0.475295617,0.918622664,1.498346969,2.118828846
0.476835378,0.893619297,1.480652356,2.067888528,0.477044807,0.925230106,1.521043495,2.103582065
0.477643804,0.909759751,1.473664626,2.06263766,0.477382499,0.923568037,1.508323599,2.128892619
0.466962946,0.91620994,1.472771638,2.0563381,0.471790577,0.902351134,1.534849992,2.144573959
0.467699172,0.901805791,1.49182498,2.061380076,0.461082201,0.898318024,1.515297228,2.113230317
0.478837889,0.910071342,1.478261106,2.05516789,0.465861342,0.902752975,1.540137604,2.124988587
0.468641226,0.912111039,1.488539454,2.050492597,0.477760547,0.893336157,1.530426375,2.116871039
0.471418255,0.901792298,1.490875449,2.073116125,0.47770421,0.918491424,1.494683937,2.109620672
0.479473681,0.900792712,1.47795484,2.061986197,0.476834796,0.927338472,1.485145062,2.145927212
0.480356232,0.904064102,1.465126644,2.06304816,0.494084411,0.912207758,1.488475853,2.111480947
0.471335357,0.902586711,1.482338978,2.060633835,0.468756417,0.917466501,1.520531953,2.129130868
0.468352009,0.900621248,1.487707782,2.057232644,0.471535952,0.91431905,1.510804247,2.118611291
0.469274035,0.909396872,1.475197662,2.067680773,0.459672292,0.927101137,1.536258342,2.106699971
0.472504072,0.908318696,1.491427269,2.05026493,0.482113957,0.917217341,1.49312352,2.127046877
0.470998504,0.896365515,1.482261769,2.071822081,0.46089006,0.932334967,1.491481821,2.130474602
0.474213135,0.905899813,1.476817182,2.066393309,0.48331189,0.917037184,1.514824157,2.106333864
0.469523181,0.897410665,1.497824007,2.056442153,0.466122898,0.917612533,1.503721394,2.111030916
0.466558688,0.907734416,1.472701724,2.070306975,0.478211585,0.894571495,1.516819231,2.114635429
0.465469124,0.904686138,1.479772368,2.070857849,0.484525856,0.923750934,1.491590715,2.127620587
0.47017122,0.897855577,1.488388756,2.075083209,0.462100651,0.921202951,1.49411666,2.127583512
0.474597221,0.900148161,1.478098123,2.060140198,0.487439646,0.913074387,1.49581445,2.116685375
0.473378438,0.900077141,1.483143756,2.073556698,0.469391974,0.916856708,1.530302203,2.086310316
0.474355976,0.907914302,1.47011516,2.058330805,0.463512825,0.936056707,1.503623556,2.1173528
0.473035656,0.899836441,1.477898726,2.075436547,0.46897341,0.922178433,1.500370589,2.113964538
0.472207334,0.900713086,1.493817717,2.068853232,0.455396047,0.929123461,1.507427599,2.129074258
0.469714056,0.906785345,1.487232244,2.063381581,0.468185521,0.895116238,1.534182638,2.137429115
0.470766678,0.902274505,1.480637063,2.068371824,0.472659834,0.911232659,1.512769472,2.129824231
0.478013164,0.906720627,1.483355916,2.063710592,0.478958363,0.928960434,1.509102172,2.112010192
0.465493039,0.915433122,1.488533273,2.055515623,0.466761807,0.928518898,1.490231719,2.126059628
0.473343157,0.903445031,1.473508645,2.074280889,0.473195325,0.916347728,1.518451427,2.121846498
0.472519537,0.909648888,1.475893697,2.063722255,0.46858723,0.926243576,1.48563749,2.127309848
0.476217964,0.906303333,1.475239603,2.054500718,0.480781024,0.902810895,1.512814996,2.101337746
0.476607119,0.892765924,1.481301661,2.06973469,0.462993592,0.914765927,1.516989563,2.128202315
0.467390877,0.912424666,1.470205564,2.079578574,0.478823861,0.907714482,1.502649599,2.125108189
0.474695185,0.903262057,1.48086486,2.066603813,0.482589357,0.894948718,1.510945931,2.134070801
0.480517699,0.917251961,1.469011873,2.058293794,0.48110183,0.897912207,1.518991888,2.102770945
0.472385164,0.904743254,1.477824659,2.073650578,0.485072404,0.899159026,1.49152797,2.147781522
0.472373554,0.906327196,1.48555024,2.058873158,0.457973376,0.940557192,1.50345089,2.103737128
0.476762308,0.901687466,1.468820613,2.066109041,0.491548787,0.909386116,1.515521929,2.107245877
0.461598048,0.903841261,1.489478699,2.077801456,0.480478438,0.90588892,1.489768184,2.141066915
0.47586648,0.894311197,1.479936873,2.070906441,0.478110957,0.913526963,1.517325813,2.116850658
0.472053973,0.905465802,1.487298051,2.06377817,0.474534563,0.902640305,1.498336038,2.119202275
0.466133894,0.911884606,1.475260944,2.059249693,0.472496024,0.914514878,1.523333884,2.103130036
0.4727335,0.90307709,1.473036661,2.066768509,0.47076609,0.909060837,1.532906205,2.08292368
0.472871887,0.907308754,1.472169104,2.065196243,0.476384757,0.89663271,1.532464143,2.114538751
0.461740047,0.900036891,1.496894803,2.080072755,0.470968487,0.922706165,1.509675492,2.115145767
0.465504151,0.903621265,1.487297935,2.058935166,0.47834316,0.911496641,1.512742122,2.083813435
0.472379211,0.893594276,1.487592379,2.07023056,0.46378312,0.917677073,1.5113943,2.128637601
0.470386853,0.906534372,1.474968602,2.072412961,0.467022628,0.932048747,1.509654089,2.096341373
0.475140811,0.905074722,1.472386525,2.079728632,0.474367107,0.920010831,1.51001046,2.101625711
0.473690349,0.903887795,1.479234388,2.066635175,0.471352868,0.910050754,1.50660087,2.130677179
0.471423251,0.90458749,1.477684514,2.070064302,0.477916194,0.912023886,1.502213149,2.118276801
0.470556003,0.900383481,1.494517653,2.06147593,0.474982239,0.906749719,1.51418698,2.121005495
0.474027665,0.901357392,1.483061873,2.075975674,0.481173289,0.919843296,1.485722176,2.13139588
0.47101622,0.911988776,1.471343466,2.070262981,0.478911787,0.921770458,1.518092039,2.099859047
0.468294765,0.912623947,1.483941776,2.061454925,0.469093829,0.921020799,1.496112724,2.13983699
0.473119687,0.900811343,1.480658521,2.066860138,0.485353261,0.907303142,1.522727435,2.123854342
0.473662098,0.906320662,1.484133556,2.071857996,0.462279352,0.909401137,1.514341196,2.135703544
0.469741909,0.912099046,1.481183763,2.053692806,0.471380931,0.907429984,1.511966679,2.126241313
0.470509887,0.901695207,1.479236601,2.072484773,0.463177546,0.930989492,1.498368659,2.082527442
0.472752759,0.904292792,1.475178141,2.063740432,0.474583362,0.90139282,1.518909185,2.115783524
0.473550228,0.907691662,1.482528152,2.060436971,0.46059876,0.929806517,1.505969056,2.134884197
0.468765771,0.9072714,1.483571128,2.067187505,0.476282722,0.907352455,1.526929795,2.12211972
0.470825127,0.907424992,1.477602213,2.071568451,0.477184795,0.905568847,1.508809902,2.107077486
0.478571656,0.902264175,1.475258618,2.065013748,0.46656805,0.90946031,1.518596585,2.123528567
0.467854814,0.900354201,1.481949631,2.074438524,0.489421395,0.927648745,1.504153973,2.107656213
0.4752217,0.90215636,1.483199408,2.059597892,0.483520957,0.901383745,1.515651322,2.101549245
0.46709969,0.904453936,1.484296966,2.061243004,0.481131921,0.898768003,1.529264392,2.120267003
0.464729322,0.901633138,1.481963036,2.07643596,0.486289875,0.929984677,1.475716386,2.106659642
0.470117528,0.910695474,1.470631172,2.074004074,0.478079862,0.904776182,1.513689483,2.120377142
0.476214819,0.899851311,1.48130632,2.059879557,0.471536007,0.910381843,1.520041402,2.128403318
0.477443951,0.907363471,1.473706563,2.080514268,0.464123218,0.933944149,1.495267852,2.101054592
0.47056141,0.90406859,1.485996312,2.068121835,0.468353672,0.932385339,1.503404684,2.108227305
0.468280797,0.91002197,1.48629896,2.070143064,0.477889391,0.930156368,1.483582756,2.114473658
0.471392979,0.914917394,1.479693458,2.051500084,0.460466082,0.902275422,1.533188454,2.135224205
0.470982649,0.911382852,1.474061208,2.066750008,0.474033378,0.918092966,1.502759915,2.103160287
0.463064035,0.909527014,1.479063115,2.072725127,0.477309502,0.90239789,1.483760359,2.153747173
0.478112495,0.90101542,1.481141592,2.06343565,0.473275118,0.905918774,1.503206306,2.123259888
0.467858344,0.9027025,1.483515361,2.070165205,0.466483419,0.898797747,1.525150036,2.144220393
0.468009999,0.904180847,1.485218711,2.069715627,0.460470242,0.924087658,1.524100887,2.115853967
0.465282536,0.911801665,1.480985986,2.069217474,0.456546265,0.941352227,1.501955503,2.109776274
0.473838497,0.906348456,1.479233997,2.06345376,0.487857633,0.869172467,1.539783305,2.12237346
0.469818207,0.902600703,1.482844441,2.07032274,0.44694193,0.921405335,1.514679744,2.146425246
0.469074568,0.902610311,1.483863685,2.069737509,0.453772494,0.94101948,1.489701068,2.156853567
0.47593275,0.905865911,1.475497465,2.066182148,0.472066143,0.918436353,1.515635211,2.12178191
0.473940158,0.90280784,1.489881758,2.051587109,0.461486878,0.912942037,1.523801774,2.130444807
0.476348002,0.91068977,1.480236745,2.053681244,0.473868959,0.917765552,1.525649128,2.099278965
0.480012595,0.903971428,1.488586812,2.057543226,0.473938413,0.902928136,1.516438134,2.123190075
0.471349874,0.902007323,1.485241332,2.068216507,0.465366987,0.917557167,1.51873002,2.112291118
0.472029894,0.90000132,1.480268946,2.075600246,0.490085472,0.926387516,1.495786715,2.087468481
0.474701235,0.908742009,1.483929081,2.05952787,0.481412302,0.931236708,1.514917529,2.098891582
0.470555495,0.916420243,1.47853797,2.060584516,0.471431203,0.914728112,1.513662624,2.135342537
0.476733444,0.910239574,1.469355743,2.070867048,0.480465617,0.895926332,1.515604628,2.137035627
0.474971418,0.901859215,1.472269726,2.063931455,0.468768367,0.924142527,1.50081683,2.116948929
0.481793772,0.908019526,1.47608238,2.059578602,0.466966766,0.93906457,1.491285873,2.11294091
0.473437403,0.902740256,1.482526032,2.070071227,0.470828835,0.921189695,1.502851538,2.125979222
0.474531986,0.897253629,1.49085268,2.067918336,0.479906652,0.906035596,1.511844984,2.110125818
0.468238362,0.906913888,1.484099819,2.066792979,0.478364964,0.914058444,1.526633134,2.120900109
0.473486416,0.901818201,1.476754438,2.079263052,0.473330251,0.92812874,1.507883812,2.126727771
0.471964142,0.913066224,1.48403619,2.066445895,0.479018836,0.915058516,1.500504205,2.108116898
0.470707062,0.899722299,1.487643642,2.087140067,0.47979871,0.923004636,1.509645696,2.106567146
0.47146246,0.913250818,1.475632172,2.076673191,0.467229675,0.896061874,1.542390805,2.10720685
0.47040538,0.910164618,1.473830294,2.070036682,0.469953637,0.914480468,1.51199683,2.137729844
0.470409039,0.906766986,1.486969504,2.065744292,0.482283776,0.894795341,1.5085984,2.128406473
0.479600767,0.895464108,1.488141922,2.069273577,0.467358027,0.903717182,1.519288539,2.126183992
0.473382014,0.905253075,1.476799747,2.066270907,0.457075414,0.908304089,1.498147086,2.144692543
