0,1,2,,,,AVG,STD
102.5332176,102.915204,94.76489913,,100.0711069,,,
97.51783683,99.67392955,92.77283839,,96.65486826,,,
108.3956573,107.8787903,90.83636054,,102.3702694,,,
109.6106999,99.97150662,92.14280763,,100.5750047,,,
105.8313507,109.7056598,107.6544841,,107.7304982,,,
108.9914233,98.70780758,88.71476633,,98.80466574,,,
99.6011361,106.5567222,89.55961434,,98.57249088,,,
106.0045547,104.4287266,92.82092814,,101.0847365,,,
100.8080915,98.1516983,95.83064324,,98.26347768,,,
101.5707013,103.4811158,106.058416,,103.703411,,,
114.6277954,107.1537218,99.57331542,,107.1182775,,,
104.9353192,116.824927,100.5569613,,107.4390692,,,
112.6564982,129.6718014,101.5877841,,114.6386946,,,
107.8106005,108.8907466,89.81076008,,102.1707024,,,
111.0467804,99.87077918,88.54742673,,99.82166211,,,
100.7590835,95.08474272,103.3948259,,99.74621738,,,
100.4207658,97.35977811,102.0222042,,99.93424937,,,
103.5049398,101.1944555,95.3781185,,100.0258379,,,
101.6572849,118.4791732,94.27976686,,104.8054083,,,
107.4477224,104.9485451,100.213232,,104.2031665,,,
99.7529669,102.1070711,101.0288503,,100.9629628,,,
105.4382671,107.5068068,98.16558059,,103.7035515,,,
106.861167,108.0737768,99.48964174,,104.8081952,,,
101.010775,106.8353978,100.6951147,,102.8470958,,,
100.0682267,105.7835168,108.9370912,,104.9296116,,,
110.7302341,106.1642573,92.54885939,,103.1477836,,,
103.0255371,100.6109068,92.85535297,,98.83059895,,,
104.8626785,115.6223841,99.17984563,,106.5549694,,,
107.5646662,104.2429818,104.5250426,,105.4442302,,,
100.5892866,99.63044571,91.29163957,,97.1704573,,,
99.49568981,106.6207767,96.0230842,,100.7131836,,,
99.62218557,101.5310217,102.4643473,,101.2058515,,,
109.1822678,109.8683376,96.33415057,,105.128252,,,
106.7100652,102.7259208,101.1821763,,103.5393874,,,
99.1221554,102.189793,105.8847546,,102.398901,,,
113.5081265,110.3403905,100.6896319,,108.179383,,,
109.9196126,102.1404033,96.87757493,,102.979197,,,
103.9881904,104.7070201,102.6472409,,103.7808171,,,
102.2015181,104.6215988,97.07403864,,101.2990518,,,
113.3379181,107.3136643,100.9304963,,107.1940263,,,
101.623478,108.0098232,91.79169927,,100.4750002,,,
103.4195336,106.6070335,95.44940285,,101.8253233,,,
93.21481833,120.0938527,104.3385408,,105.882404,,,
94.56070087,109.3948922,113.158841,,105.7048114,,,
101.1301328,105.5264292,97.76073736,,101.4724331,,,
98.16498495,103.8611173,110.8562848,,104.294129,,,
114.2092499,108.3939469,99.48372472,,107.3623072,,,
98.1521588,103.8827612,96.93964611,,99.65818869,,,
98.19756792,104.0303886,92.70467635,,98.31087761,,,
105.37627,100.3810779,99.65377912,,101.803709,,,
102.3707729,109.4013389,104.0764547,,105.2828555,,,
102.1722236,112.6617243,92.54637169,,102.4601065,,,
101.6534954,105.5171867,94.89104607,,100.6872428,,,
95.3180861,103.7820189,92.20067175,,97.10025891,,,
101.2825033,108.6717081,96.99601881,,102.3167434,,,
108.6713382,103.6579825,96.21651169,,102.8486108,,,
101.3815122,105.8802228,87.73659869,,98.3327779,,,
98.63587016,109.8532755,102.5479663,,103.6790373,,,
106.9000923,103.4806037,94.41337374,,101.5980233,,,
103.6592955,105.7351606,101.3824528,,103.592303,,,
98.90530478,110.0102878,93.47394335,,100.796512,,,
103.0823143,106.7141963,100.5312618,,103.4425908,,,
98.80509852,107.7622684,91.2243063,,99.26389106,,,
116.009543,103.864283,93.69397344,,104.5225998,,,
101.4556369,103.9415314,124.4938702,,109.9636795,,,
99.17390171,113.2093691,95.92209956,,102.7684568,,,
102.7515944,111.6852376,95.82067475,,103.4191689,,,
99.87055431,99.72772746,90.33327749,,96.64385309,,,
105.1236055,103.3234533,90.94294639,,99.7966684,,,
109.0412412,103.8880611,101.8570521,,104.9287848,,,
104.7518861,103.6135202,100.104789,,102.8233984,,,
105.730226,102.2415736,88.91337017,,98.96172327,,,
100.2067643,104.0343949,98.61990481,,100.953688,,,
97.35348527,102.9327638,105.8861596,,102.0574695,,,
98.5730787,116.4741559,88.97207253,,101.339769,,,
97.07870018,105.9969047,95.56939063,,99.54833184,,,
100.028296,109.6854324,92.1517724,,100.6218336,,,
101.0021156,103.6116426,105.9100868,,103.5079483,,,
92.67444325,113.0284565,88.18547253,,97.96279076,,,
105.2460751,111.1001736,91.47884529,,102.6083647,,,
104.3394806,103.5140875,104.0764326,,103.9766669,,,
104.1773665,109.7891659,91.19063845,,101.719057,,,
100.9768973,108.8391972,94.77610428,,101.5307329,,,
98.43913378,117.9221114,85.49397094,,100.6184054,,,
107.0238008,105.4691422,94.82617849,,102.4397072,,,
102.2986856,105.8998812,96.69442164,,101.6309961,,,
98.78355362,102.91146,96.30373605,,99.33291656,,,
105.8156322,103.2724966,100.4172008,,103.1684432,,,
103.9818754,108.6114209,101.1051386,,104.566145,,,
97.71519106,106.8867016,91.40601413,,98.66930225,,,
95.19519661,100.3337206,113.1019156,,102.8769443,,,
101.321435,99.3401351,94.22646803,,98.29601272,,,
104.6344617,111.4272961,97.10680532,,104.389521,,,
102.0178361,116.0667585,96.73069562,,104.9384301,,,
99.75873191,106.5649325,105.5707855,,103.9648166,,,
127.0157651,125.9236419,100.6692213,,117.8695428,,,
102.5988037,103.0092476,99.5246246,,101.710892,,,
97.79302026,101.965321,98.47720065,,99.41184731,,,
107.2211639,103.5326638,97.96260942,,102.9054791,,,
105.9838112,107.3485208,96.1014001,,103.1445773,,,
101.9802956,103.9927539,94.27363798,,100.0822291,,,
108.5921142,103.5006124,99.7776994,,103.9568087,,,
100.5513091,108.9191816,93.80381046,,101.0914337,,,
97.81960121,107.8102563,94.2880633,,99.97264026,,,
108.0080718,99.60129585,99.58948292,,102.3996169,,,
93.16192781,109.8732349,89.84845648,,97.62787307,,,
106.0173932,100.8991921,110.6060479,,105.8408777,,,
103.6385707,113.40461,96.16244769,,104.4018761,,,
109.5356862,111.3090566,106.3797063,,109.0748164,,,
99.4341967,99.50962314,99.99608255,,99.64663413,,,
98.80350799,106.4529178,99.71251445,,101.6563134,,,
107.6163046,101.592334,103.54937,,104.2526696,,,
105.3455682,117.8898753,92.66733897,,105.3009275,,,
105.0743085,100.0007733,92.93337616,,99.33615268,,,
108.8553562,110.2320543,93.62439137,,104.2372673,,,
119.2763399,108.0143383,94.47370839,,107.2547955,,,
97.44464854,108.5477023,102.1290329,,102.7071279,,,
100.3602421,117.1642614,93.61010884,,103.7115374,,,
101.4153506,112.2575957,95.04576376,,102.9062367,,,
109.8005657,99.20084005,91.32670628,,100.1093707,,,
98.04866984,107.8826375,105.2209962,,103.7174345,,,
115.5304639,105.041044,101.0165069,,107.1960049,,,
97.08412981,100.3094594,93.76251112,,97.05203346,,,
110.7473371,103.4813425,89.70906045,,101.31258,,,
100.4406907,104.97119,101.2383647,,102.2167485,,,
118.0772881,108.4238965,103.3215472,,109.9409106,,,
118.1129857,102.0117755,95.74480953,,105.2898569,,,
98.64495864,104.0539554,93.10292736,,98.60061381,,,
105.5353928,106.2194611,92.74401977,,101.4996245,,,
109.1758471,109.0809158,89.04295632,,102.4332397,,,
113.7610289,107.8584001,97.57995574,,106.3997949,,,
113.4320569,103.1258696,98.23216942,,104.930032,,,
100.730811,109.7016837,94.5845351,,101.6723432,,,
112.0459817,105.5055888,96.25900362,,104.6035247,,,
106.7203421,108.2352644,101.4708387,,105.4754817,,,
109.01285,101.4157757,91.65819621,,100.6956073,,,
113.8297818,109.6816469,95.70308364,,106.4048374,,,
112.674951,102.2951145,102.5299127,,105.8333261,,,
99.12956215,110.6722455,99.05252253,,102.9514434,,,
107.6957878,106.1083573,103.3374754,,105.7138735,,,
111.1605432,108.3983402,106.8481824,,108.8023552,,,
106.3700599,104.6129402,100.012257,,103.6650857,,,
103.8992993,112.5655919,91.49370641,,102.6528659,,,
108.1387517,100.138872,97.53346343,,101.937029,,,
102.1678996,101.373317,93.15063294,,98.89728317,,,
111.7307278,109.6283354,92.40259385,,104.587219,,,
102.8082805,100.7160787,96.44816749,,99.99084223,,,
106.6015581,111.5183355,109.9242227,,109.3480388,,,
102.4384778,107.36475,100.0452646,,103.2828308,,,
100.7933237,105.8997633,105.0074065,,103.9001645,,,
118.7090533,108.0357637,97.57409419,,108.1063037,,,
107.0784395,113.1588355,106.1621053,,108.7997935,,,
103.4684403,110.6550077,93.53693268,,102.5534602,,,
109.0265781,103.3043366,103.8447291,,105.3918813,,,
108.4311122,109.4992923,96.4186866,,104.7830304,,,
120.16868,107.4949882,93.05217254,,106.9052802,,,
110.0091824,105.8749976,106.1300151,,107.3380651,,,
113.6668775,115.872633,103.4172792,,110.9855966,,,
105.2931685,117.5529682,98.37844365,,107.0748601,,,
100.9056965,110.1634707,102.199091,,104.4227527,,,
100.8962769,98.13732001,117.9693563,,105.667651,,,
105.5016739,106.5314933,98.69854966,,103.5772389,,,
107.0040311,104.5227801,94.89011037,,102.1389739,,,
108.0286611,110.7991641,97.43827129,,105.4220322,,,
117.4769674,113.2062649,105.0108816,,111.898038,,,
111.6966782,101.1105371,99.09693129,,103.9680489,,,
105.107059,109.738786,109.1424706,,107.9961052,,,
103.286587,107.7519565,107.9241911,,106.3209115,,,
116.1417359,108.2317718,106.0354353,,110.1363143,,,
102.8604739,111.210562,99.50860938,,104.5265485,,,
101.3784672,105.6507379,99.8439016,,102.2910356,,,
99.6104316,106.1232032,108.034324,,104.5893196,,,
96.54402861,107.8123016,99.126101,,101.1608104,,,
99.49773625,103.3837308,105.4007389,,102.7607353,,,
105.1037718,107.6330091,98.88571956,,103.8741668,,,
110.0303749,106.1531252,96.36533058,,104.1829436,,,
102.9948356,106.6788911,103.8236881,,104.4991383,,,
112.3823691,107.5990341,102.8200378,,107.6004804,,,
104.4419073,110.9016316,99.25506628,,104.8662017,,,
105.7096942,110.4325466,95.52851275,,103.8902512,,,
102.7088073,111.339481,92.99247054,,102.3469196,,,
101.958088,121.4068542,104.2117311,,109.1922244,,,
110.7048165,107.849846,98.68491546,,105.746526,,,
108.7271199,126.9437422,105.6053112,,113.7587244,,,
100.2648974,106.9863548,96.10945549,,101.1202359,,,
115.1918881,107.6316248,97.17786785,,106.6671269,,,
95.8774291,108.5565506,118.929493,,107.7878242,,,
106.0678256,108.3895851,96.67962607,,103.7123456,,,
94.98827551,109.3360535,106.9411594,,103.7551628,,,
105.9326555,108.5114873,91.88803236,,102.1107251,,,
106.9658027,107.1057685,99.94428503,,104.6719521,,,
105.0036189,109.7897172,102.0542218,,105.6158526,,,
108.6518171,113.1490336,98.14801835,,106.649623,,,
99.89592282,110.3399169,99.28442359,,103.1734211,,,
114.5548153,109.7020923,110.6904255,,111.649111,,,
109.8081391,103.6002163,95.9864468,,103.1316007,,,
116.4146456,113.0943393,95.29419006,,108.267725,,,
102.2723966,111.8443982,102.2160636,,105.4442861,,,
102.4133742,114.1949172,106.1648054,,107.5910323,,,
103.8533152,109.7257732,95.85890523,,103.1459979,,,
104.7582489,108.5807649,98.11566044,,103.8182248,,,
100.2764462,107.7088604,101.3330291,,103.1061119,,,
102.8118907,115.340335,97.70853247,,105.2869194,,,
98.52824789,109.0464449,104.2416997,,103.9387975,,,
98.20035924,106.098553,111.3085618,,105.2024914,,,
99.3843613,106.4253826,107.3849253,,104.398223,,,
107.7334444,122.8522196,95.74347617,,108.7763801,,,
103.4761688,109.6974787,96.7122258,,103.2952911,,,
95.82954677,98.74075077,101.821356,,98.79721786,,,
102.6397397,126.7201105,95.39963731,,108.2531625,,,
106.2389547,101.6132253,106.07551,,104.6425633,,,
97.9308676,106.2588356,93.42784008,,99.20584777,,,
106.4305822,106.1435645,106.3327377,,106.3022948,,,
100.8154328,103.8114413,98.28742028,,100.9714315,,,
103.2375373,108.8365356,97.48602122,,103.186698,,,
112.1115913,100.6991617,98.23577101,,103.6821747,,,
103.3110797,103.3503517,96.97605454,,101.2124953,,,
95.19978832,112.6608858,94.79062958,,100.8837679,,,
113.6117582,124.0014035,101.2345438,,112.9492352,,,
102.2576597,101.3479733,96.30350242,,99.96971177,,,
109.2710903,101.3611999,94.61765123,,101.7499805,,,
112.1014912,108.2415824,105.028595,,108.4572229,,,
103.8327016,104.147376,94.45732103,,100.8124662,,,
96.45123846,108.6238656,102.8983222,,102.6578088,,,
102.4821807,104.5538089,104.2952284,,103.7770726,,,
105.0780426,107.6370473,116.2604852,,109.658525,,,
94.76025835,109.2801688,93.91746859,,99.31929858,,,
96.77360554,101.0519768,94.33936648,,97.38831626,,,
117.0975595,112.1263464,93.06369511,,107.4292003,,,
94.3219596,110.0260071,93.62684618,,99.32493762,,,
98.03579619,107.3086668,106.3509166,,103.8984598,,,
103.5918507,104.4442731,102.5675143,,103.534546,,,
123.469207,104.152734,96.70720937,,108.1097168,,,
96.27314627,101.0440163,98.04719386,,98.45478547,,,
106.3912939,98.56636311,93.12640004,,99.36135235,,,
106.8439225,112.41033,95.64137503,,104.9652091,,,
94.70392055,102.3280906,105.0048099,,100.6789403,,,
100.6108193,105.5353105,98.49023062,,101.5454535,,,
106.5462992,112.7950178,101.4921991,,106.9445054,,,
107.189271,108.2262557,100.731782,,105.3824362,,,
107.6319154,100.0983766,103.2216745,,103.6506555,,,
101.9079262,122.4208223,97.58644963,,107.3050661,,,
101.0052766,103.2848041,93.80032974,,99.36347015,,,
99.26626705,109.3450501,113.4498545,,107.3537239,,,
99.9154468,107.4091148,99.98833874,,102.4376334,,,
106.0282686,122.5364949,100.3401877,,109.6349837,,,
97.37361393,120.1127778,100.519952,,106.0021146,,,
106.0691849,99.58744336,97.00548209,,100.8873701,,,
97.94689501,108.4548429,101.7555382,,102.719092,,,
100.4255809,108.9263689,100.9467348,,103.4328949,,,
96.83894941,106.2331775,97.19292737,,100.0883514,,,
97.96119688,103.5690955,93.82572471,,98.45200568,,,
107.0174215,126.3067542,99.15175518,,110.8253103,,,
98.83151539,99.50004407,96.31767531,,98.21641159,,,
97.92526913,103.4704839,98.83700215,,100.0775851,,,
95.93840918,102.1767402,102.4272966,,100.1808153,,,
98.75872965,101.8731203,108.8740076,,103.1686192,,,
103.0528548,106.1127441,94.51646266,,101.2273539,,,
94.97605212,100.454265,97.54007714,,97.6567981,,,
101.3916217,107.5676555,102.2830657,,103.7474476,,,
105.3494407,113.3394154,98.83736298,,105.842073,,,
96.50484252,107.1845772,95.8933387,,99.86091946,,,
100.8230614,107.1764998,102.4649743,,103.4881785,,,
104.6578919,109.1482189,94.38567,,102.7305936,,,
100.6684907,112.4901409,94.31167823,,102.4901033,,,
93.29352716,119.6138589,105.2392706,,106.0488855,,,
100.9350134,108.7818945,92.81999519,,100.8456344,,,
97.35335305,98.68271937,99.16123196,,98.39910146,,,
111.4618286,99.68578283,103.7113825,,104.952998,,,
98.46360336,112.9499729,109.6058924,,107.0064895,,,
98.97938954,118.4678761,105.4168567,,107.6213741,,,
96.79402848,108.5841866,100.1645683,,101.8475944,,,
98.81053076,117.9428636,107.7263545,,108.1599163,,,
113.7354015,114.7051087,91.22607237,,106.5555275,,,
102.9158306,105.3949904,101.692135,,103.3343187,,,
98.26945697,101.3642756,97.93312475,,99.18895245,,,
94.26251315,103.8963238,96.01486842,,98.0579018,,,
97.84764939,113.0712668,94.64143672,,101.853451,,,
95.35209884,106.8083213,92.91127887,,98.35723302,,,
121.1281223,113.9254468,92.40001104,,109.1511934,,,
95.84383856,115.1857669,93.29345043,,101.4410186,,,
103.9144768,105.1149072,95.6664974,,101.5652938,,,
100.4763279,114.5242455,97.29536842,,104.0986473,,,
102.67235,112.2684221,100.8900272,,105.2769331,,,
103.4509547,103.9351431,93.30710164,,100.2310665,,,
96.10918072,112.9987246,103.1818077,,104.096571,,,
98.62772088,114.0521452,95.15734601,,102.612404,,,
98.30401397,100.9524693,97.93942462,,99.06530264,,,
102.6832858,107.6998667,97.01644726,,102.4665333,,,
96.40099016,108.6809753,102.6214711,,102.5678122,,,
99.45641985,104.616258,100.2865389,,101.4530723,,,
94.60363786,108.9045356,93.79177764,,99.09998368,,,
113.9686303,120.5114653,93.51317186,,109.3310891,,,
95.10400766,106.2190625,92.84123946,,98.05476988,,,
94.95110561,105.4798153,93.12412369,,97.85168155,,,
96.87303619,108.3923383,95.54261644,,100.2693303,,,
93.07415436,115.3877719,91.02983702,,99.83058775,,,
96.02346314,113.0466515,95.28739,,101.4525015,,,
106.8767391,108.7395575,97.01197538,,104.209424,,,
100.5840015,111.848652,106.210529,,106.2143942,,,
99.01409233,110.051616,92.6308081,,100.5655055,,,
95.83204038,105.5995671,90.08747754,,97.17302836,,,
100.8426864,103.883301,105.4123562,,103.3794479,,,
99.737334,105.1654531,94.62973346,,99.8441735,,,
96.28665832,102.542043,102.6673577,,100.4986864,,,
105.6435539,100.2226015,98.93304971,,101.5997351,,,
98.54835716,110.1939999,102.4432695,,103.7285422,,,
105.8325896,104.3281513,92.54883951,,100.9031935,,,
100.4481131,99.17441453,97.66428786,,99.09560516,,,
97.84835193,102.768466,95.67044885,,98.76242227,,,
113.6093982,110.7810819,114.6002834,,112.9969212,,,
102.6746202,103.7913304,93.51343399,,99.99312822,,,
103.5034154,102.7384719,93.59130376,,99.94439702,,,
108.5070806,103.1060311,101.0694085,,104.2275067,,,
94.45960028,109.6727735,97.55940475,,100.5639262,,,
103.2844812,102.5988459,98.64390668,,101.5090779,,,
104.4208768,105.9478415,95.90005337,,102.0895906,,,
111.6421384,101.9936978,97.73159185,,103.7891427,,,
98.73855052,109.0871939,99.10587632,,102.3105402,,,
94.87926419,103.0225964,104.8187944,,100.906885,,,
97.15383466,113.1390671,96.98203475,,102.4249788,,,
108.7489958,110.2498906,92.68687177,,103.8952527,,,
101.7024273,110.1584581,94.90022736,,102.2537043,,,
101.8923769,106.3083922,96.56326499,,101.5880114,,,
107.9150051,109.1149854,103.7744463,,106.9348123,,,
102.1719892,98.18649067,96.67342526,,99.01063503,,,
101.8889379,110.5367827,101.8344063,,104.7533756,,,
105.1933791,107.5887482,103.2353391,,105.3391555,,,
97.61501259,105.9422371,100.8615991,,101.4729496,,,
103.6527759,105.783926,94.20016039,,101.2122874,,,
98.25798196,119.4773481,94.36413458,,104.0331549,,,
104.9509484,105.3562875,94.89401589,,101.7337506,,,
95.65100311,105.8047096,103.0301042,,101.4952723,,,
96.40506244,109.34324,89.51366327,,98.42065523,,,
121.8065721,99.59329917,100.2984846,,107.2327853,,,
97.50323248,105.0288486,100.3795296,,100.9705369,,,
115.0218994,111.6717523,95.86357041,,107.519074,,,
99.12606872,107.8010208,105.0695067,,103.9988654,,,
105.1441021,101.8367864,96.24451324,,101.0751339,,,
97.40035741,108.8270789,95.72166167,,100.6496993,,,
106.5201988,110.7149015,91.38660996,,102.8739034,,,
100.49539,100.9041051,96.1594212,,99.18630544,,,
95.18084502,108.2049597,86.37445585,,96.58675354,,,
99.7600736,101.3996304,91.49564104,,97.55178169,,,
100.2063747,109.9377979,101.1027769,,103.7489832,,,
103.5024158,98.0986836,93.71428054,,98.43845997,,,
91.38046569,105.3178566,86.70104102,,94.46645444,,,
94.64846254,105.3383956,99.21363133,,99.7334965,,,
96.24134501,98.36644436,95.75805121,,96.78861353,,,
102.9327695,105.627401,95.28114239,,101.2804376,,,
100.1847717,110.3055776,93.4858686,,101.325406,,,
96.55141189,112.8547413,99.08200734,,102.8293868,,,
104.4794868,111.9360428,93.91053939,,103.442023,,,
92.36155732,107.7397105,100.9289085,,100.3433921,,,
107.5890605,107.6287168,95.43295427,,103.5502439,,,
97.28228614,101.7160804,87.70604042,,95.56813565,,,
104.8719233,116.9373737,89.28296321,,103.6974201,,,
99.93905399,102.1072524,93.57731605,,98.54120747,,,
94.49720237,109.9621384,91.27591698,,98.57841927,,,
101.5725385,102.3667344,92.60871636,,98.84932973,,,
93.56892905,102.188462,93.01383959,,96.25707688,,,
97.67909927,113.0066711,89.31482242,,100.0001976,,,
96.34482147,120.4505072,88.10204122,,101.6324566,,,
97.43255453,108.1673644,96.21413594,,100.604685,,,
107.9662167,109.5937758,89.59783955,,102.385944,,,
96.33128246,103.4187096,91.65591416,,97.13530208,,,
104.6089212,103.1901151,91.19252363,,99.66385333,,,
97.71971945,115.3828544,93.70283592,,102.2684699,,,
105.8307177,111.8938323,94.88575127,,104.2034338,,,
104.4724605,108.5806523,105.7083731,,106.2538286,,,
101.4377434,102.0039508,98.55095345,,100.6642159,,,
100.8838524,109.7241907,100.6622586,,103.7567672,,,
96.11939633,118.9090315,91.22563677,,102.0846882,,,
103.2245447,110.7546129,93.83476753,,102.6046417,,,
127.4650576,103.4680406,102.3487185,,111.0939389,,,
103.6096257,105.9899779,91.96255572,,100.5207198,,,
96.74179785,109.8166438,97.37816303,,101.3122016,,,
93.87739142,101.5296913,89.72951307,,95.04553192,,,
104.2112034,106.2090614,99.84017825,,103.4201477,,,
97.73063424,98.99696045,91.19570586,,95.97443351,,,
99.12025797,105.6907531,92.18838136,,98.99979749,,,
105.1398309,110.0147216,86.63243229,,100.5956616,,,
113.1780044,110.0285784,95.3917735,,106.1994521,,,
96.03645416,104.8570434,92.76626761,,97.88658839,,,
91.00968139,104.2516722,90.38155604,,95.2143032,,,
90.98030794,116.6013201,96.89597965,,101.4925359,,,
104.540307,105.6026846,101.277096,,103.8066959,,,
104.0465366,107.2605352,101.2850685,,104.1973801,,,
93.77929648,101.3157418,96.82231056,,97.30578293,,,
97.04072619,107.9491673,95.82985986,,100.2732511,,,
106.6765121,98.79824448,105.7414822,,103.7387463,,,
92.51522562,98.63679388,94.84012649,,95.33071533,,,
95.88078153,110.682663,85.52669401,,97.3633795,,,
90.45440298,106.8868421,89.1075627,,95.48293595,,,
89.64918735,108.411472,96.26684547,,98.10916827,,,
94.27924662,107.4425025,94.38809069,,98.70327993,,,
100.0168974,107.5875962,89.67376441,,99.09275268,,,
92.97369563,101.6467235,93.87287773,,96.1644323,,,
94.63547517,107.7270308,91.34756263,,97.90335618,,,
102.4939038,102.9794206,93.15580185,,99.54304207,,,
112.5153587,103.1459681,90.49883122,,102.053386,,,
92.49586821,102.2989251,91.29537977,,95.36339103,,,
99.34821739,110.2259369,90.77022578,,100.1147933,,,
97.62878784,114.3118955,92.71713314,,101.5526055,,,
99.04630264,110.7706073,88.9476719,,99.58819395,,,
99.68789908,105.0354349,95.25585877,,99.99306425,,,
91.91170004,102.1088573,100.8546712,,98.29174287,,,
95.6570584,111.8684062,89.97165852,,99.1657077,,,
102.0950687,116.978243,94.53661413,,104.5366419,,,
102.6932297,111.2407153,92.73396527,,102.2226368,,,
96.56993341,108.4981938,93.62632091,,99.56481603,,,
96.55855984,106.8914356,92.33417871,,98.59472471,,,
93.5036881,103.5213952,93.38810438,,96.80439589,,,
95.63867661,104.1323178,91.53853597,,97.10317681,,,
96.1200883,105.5571625,90.7657645,,97.48100509,,,
90.92186152,105.0019569,106.328472,,100.7507635,,,
114.756835,110.5516965,93.5918932,,106.3001416,,,
92.59410752,108.9197021,91.18919845,,97.56766935,,,
107.3965155,112.4459056,95.11169965,,104.9847069,,,
97.21535483,105.164852,94.65224092,,99.01081591,,,
93.22784064,106.8082558,102.6020085,,100.8793683,,,
94.09239146,101.4938552,93.04808068,,96.21144246,,,
96.71115461,105.8055034,98.56424615,,100.3603014,,,
96.70660517,107.2493711,90.24850783,,98.06816137,,,
103.7499572,101.2247909,91.8404194,,98.93838915,,,
91.81478143,106.4630207,88.61004905,,95.62928372,,,
92.18992742,110.4860577,91.50854924,,98.06151146,,,
99.6253846,109.4770986,90.15026576,,99.7509163,,,
94.35394606,102.5206327,89.85254928,,95.57570935,,,
110.5961851,104.9984992,93.1326344,,102.9091062,,,
91.45060994,105.0644919,107.0472013,,101.1874344,,,
103.0650805,104.7309627,89.0955899,,98.9638777,,,
97.07461558,107.6529298,96.92203424,,100.5498599,,,
96.57946299,103.820234,95.49070403,,98.63013367,,,
103.0881286,104.8598872,93.30100608,,100.4163406,,,
92.57201042,101.9264998,91.82330633,,95.44060551,,,
92.9472478,105.0859456,92.90722079,,96.98013806,,,
89.60290886,109.8948633,92.7491619,,97.4156447,,,
93.86588848,110.7110095,99.20114911,,101.259349,,,
103.8366515,101.1024083,98.65229327,,101.1971177,,,
93.26518477,110.0257826,90.96327967,,98.08474902,,,
115.1037264,118.2018045,94.59747194,,109.301001,,,
107.4491179,120.4615474,93.42909435,,107.1132532,,,
102.1702724,116.0940319,90.88944695,,103.0512504,,,
111.8764887,107.5452963,91.35737143,,103.5930522,,,
97.38464218,112.7797404,93.76282017,,101.3090676,,,
93.25976563,102.8736212,86.78412983,,94.30583887,,,
95.40530342,105.7821509,89.06678109,,96.75141181,,,
93.65559216,101.0592197,94.5436533,,96.41948838,,,
89.76722559,101.9596652,88.31043963,,93.34577682,,,
104.1159556,114.6297245,92.1278166,,103.6244989,,,
113.7029671,102.554751,97.76831838,,104.6753455,,,
97.72667003,105.2211171,99.22256141,,100.7234495,,,
100.4747488,110.5306531,92.2487505,,101.0847175,,,
100.8018993,104.3641845,96.54231221,,100.5694654,,,
93.80270916,114.6614788,91.2694695,,99.91121915,,,
100.2988436,110.1454808,95.61982707,,102.0213838,,,
94.06601441,107.8304537,88.03113839,,96.6425355,,,
95.15501399,106.2483294,95.58370587,,98.9956831,,,
103.9269945,113.6453014,93.94512472,,103.8391402,,,
106.4944257,111.0395574,93.75748778,,103.7638236,,,
109.6786373,117.8366923,93.35893692,,106.9580888,,,
109.3996195,107.3533221,112.8303789,,109.8611068,,,
104.4666864,107.124776,93.19808506,,101.5965158,,,
111.5302279,106.5964764,91.93010816,,103.3522708,,,
93.86640002,106.3170642,97.75054267,,99.31133564,,,
96.13440692,106.3652144,93.85730224,,98.78564117,,,
114.823239,108.5130902,98.74989625,,107.3620752,,,
96.96281974,100.9692323,104.3766579,,100.76957,,,
92.71153262,109.203887,85.95818602,,95.95786855,,,
98.59889532,113.2850356,89.19930669,,100.3610792,,,
94.32777841,122.5565649,88.10039348,,101.6615789,,,
111.9397245,109.7413147,88.51810099,,103.3997134,,,
95.80043528,116.9960994,95.69721598,,102.8312502,,,
97.14429968,104.5045173,91.83897484,,97.82926393,,,
99.08245644,109.3979904,89.20279385,,99.22774689,,,
97.71324715,107.171221,88.72865184,,97.87104,,,
95.10529565,108.0400929,94.33900953,,99.16146603,,,
108.1899087,117.3073704,92.75737933,,106.0848861,,,
104.7886768,109.6209704,88.14850211,,100.8527164,,,
97.06012787,112.4931556,89.47846925,,99.6772509,,,
98.0307684,109.6128611,91.2595708,,99.63440012,,,
101.1589425,102.3235033,90.10816113,,97.86353563,,,
104.6240897,115.1060012,90.92150491,,103.5505319,,,
107.3301723,104.5111433,94.9650706,,102.2687954,,,
100.4752176,112.6338695,91.48603962,,101.5317089,,,
94.63116507,109.6698758,98.52560359,,100.9422148,,,
100.0638977,105.6012232,92.82926011,,99.49812702,,,
94.26426447,109.6944822,92.77401394,,98.91092019,,,
99.98555542,115.0731912,97.27223884,,104.1103285,,,
97.51695151,103.4608193,100.4991317,,100.4923008,,,
96.85044955,119.9209693,95.79966775,,104.1903622,,,
98.32739843,104.0309904,88.33501803,,96.89780227,,,
107.1627082,106.3964268,97.79186835,,103.7836678,,,
106.9261693,101.5777899,98.8415262,,102.4484951,,,
97.76006272,105.9868684,91.96472143,,98.57055086,,,
93.54368743,113.2520473,90.75643274,,99.18405582,,,
102.3526084,107.2806463,98.28794321,,102.6403993,,,
95.78280924,103.6282239,86.83179258,,95.41427524,,,
98.27508672,108.4428431,98.82921872,,101.8490495,,,
99.2217848,103.4730481,101.4386888,,101.3778406,,,
95.11096053,109.0655433,90.86282217,,98.34644199,,,
103.3867019,105.0993647,98.06830445,,102.1847903,,,
109.9916709,109.2109959,87.76968091,,102.3241159,,,
